patho_niv3;sexe;dept;ville;nb_hab;prev;nb_malades;index
Cancer du poumon actif;1;49;Beaucouzé;5439;0.532;28;397
Cancer du poumon actif;1;49;Beaufort-en-Vallée;6682;0.532;35;398
Cancer du poumon actif;1;49;Brissac-Quincé;3106;0.532;16;399
Cancer du poumon actif;1;49;Longué-Jumelles;6831;0.532;36;400
Cancer du poumon actif;1;49;Mazé;5173;0.532;27;401
Cancer du poumon actif;1;49;Durtal;3358;0.532;17;402
Cancer du poumon actif;1;49;Saint-Georges-sur-Loire;3665;0.532;19;403
Cancer du poumon actif;1;49;Saint-André-de-la-Marche;2936;0.532;15;404
Cancer du poumon actif;1;49;Montreuil-Bellay;3726;0.532;19;405
Cancer du poumon actif;1;49;Saint-Germain-sur-Moine;2970;0.532;15;406
Cancer du poumon actif;1;49;Corné;3069;0.532;16;407
Cancer du poumon actif;1;49;Brain-sur-l'Authion;3350;0.532;17;408
Cancer du poumon actif;1;49;Doué-la-Fontaine;7686;0.532;40;409
Cancer du poumon actif;1;49;Combrée;2785;0.532;14;410
Cancer du poumon actif;1;49;Bouchemaine;6774;0.532;36;411
Cancer du poumon actif;1;49;Allonnes;2975;0.532;15;412
Cancer du poumon actif;1;49;Andard;2630;0.532;13;413
Cancer du poumon actif;1;49;Châteauneuf-sur-Sarthe;3200;0.532;17;414
Cancer du poumon actif;1;49;Le Lion-d'Angers;4965;0.532;26;415
Cancer du poumon actif;1;49;Le May-sur-Èvre;3820;0.532;20;416
Cancer du poumon actif;1;49;Juigné-sur-Loire;2707;0.532;14;417
Cancer du poumon actif;1;49;Le Louroux-Béconnais;3269;0.532;17;418
Cancer du poumon actif;1;49;Bécon-les-Granits;2789;0.532;14;419
Cancer du poumon actif;1;49;Vivy;2537;0.532;13;420
Cancer du poumon actif;1;49;Trélazé;14961;0.532;79;421
Cancer du poumon actif;1;49;Trémentines;3088;0.532;16;422
Cancer du poumon actif;1;49;Saint-Léger-sous-Cholet;3018;0.532;16;423
Cancer du poumon actif;1;49;Villedieu-la-Blouère;2555;0.532;13;424
Cancer du poumon actif;1;49;La Tessoualle;3189;0.532;16;425
Cancer du poumon actif;1;49;Villevêque;3037;0.532;16;426
Cancer du poumon actif;1;49;Tiercé;4432;0.532;23;427
Cancer du poumon actif;1;49;Saint-Barthélemy-d'Anjou;9210;0.532;48;428
Cancer du poumon actif;1;49;Le Plessis-Grammoire;2552;0.532;13;429
Cancer du poumon actif;1;49;La Pommeraye;4002;0.532;21;430
Cancer du poumon actif;1;49;Mûrs-Erigné;5660;0.532;30;431
Cancer du poumon actif;1;49;Montjean-sur-Loire;3065;0.532;16;432
Cancer du poumon actif;1;49;Sainte-Gemmes-sur-Loire;3456;0.532;18;433
Cancer du poumon actif;1;49;Saint-Sylvain-d'Anjou;4842;0.532;25;434
Cancer du poumon actif;1;49;Saint-Pierre-Montlimart;3315;0.532;17;435
Cancer du poumon actif;1;49;La Séguinière;4192;0.532;22;436
Cancer du poumon actif;1;49;Jallais;3410;0.532;18;437
Cancer du poumon actif;1;49;Candé;2824;0.532;15;438
Cancer du poumon actif;1;49;Saint-Hilaire-Saint-Florent;4015;0.532;21;439
Cancer du poumon actif;1;49;Les Bois d'Anjou;2601;0.532;13;440
Cancer du poumon actif;1;49;Beaupréau-en-Mauges;23419;0.532;124;441
Cancer du poumon actif;1;49;Chemillé-en-Anjou;20828;0.532;110;442
Cancer du poumon actif;1;49;Ingrandes-Le Fresne sur Loire;2665;0.532;14;443
Cancer du poumon actif;1;49;Lys-Haut-Layon;7789;0.532;41;444
Cancer du poumon actif;1;49;Mauges-sur-Loire;17924;0.532;95;445
Cancer du poumon actif;1;49;Montrevault-sur-Èvre;15668;0.532;83;446
Cancer du poumon actif;1;49;Sèvremoine;25162;0.532;133;447
Cancer du poumon actif;1;49;Orée d'Anjou;16429;0.532;87;448
Cancer du poumon actif;1;49;Bellevigne-en-Layon;5751;0.532;30;449
Cancer du poumon actif;1;49;Longuenée-en-Anjou;6306;0.532;33;450
Cancer du poumon actif;1;49;Val-du-Layon;3411;0.532;18;451
Cancer du poumon actif;1;49;Verrières-en-Anjou;7520;0.532;40;452
Cancer du poumon actif;1;49;Loire-Authion;15902;0.532;84;453
Cancer du poumon actif;1;49;Jarzé Villages;2752;0.532;14;454
Cancer du poumon actif;1;49;Beaufort-en-Anjou;7229;0.532;38;455
Cancer du poumon actif;1;49;Mazé-Milon;5925;0.532;31;456
Cancer du poumon actif;1;49;Erdre-en-Anjou;5739;0.532;30;457
Cancer du poumon actif;1;49;Segré-en-Anjou Bleu;17462;0.532;92;458
Cancer du poumon actif;1;49;Brissac Loire Aubance;10851;0.532;57;459
Cancer du poumon actif;1;49;Les Garennes sur Loire;4567;0.532;24;460
Cancer du poumon actif;1;49;Morannes sur Sarthe-Daumeray;3666;0.532;19;461
Cancer du poumon actif;1;49;Doué-en-Anjou;11119;0.532;59;462
Cancer du poumon actif;1;49;Val d'Erdre-Auxence;4903;0.532;26;463
Cancer du poumon actif;1;49;Les Hauts-d'Anjou;8759;0.532;46;464
Cancer du poumon actif;1;49;Ombrée d'Anjou;8970;0.532;47;465
Cancer du poumon actif;1;49;Noyant-Villages;5546;0.532;29;466
Cancer du poumon actif;1;49;Terranjou;3994;0.532;21;467
Cancer du poumon actif;1;49;Le Lion-d'Angers;5023;0.532;26;468
Cancer du poumon actif;1;49;Baugé-en-Anjou;11829;0.532;62;469
Cancer du poumon actif;1;49;Gennes-Val-de-Loire;8570;0.532;45;470
Cancer du poumon actif;1;49;Saint-Léger-de-Linières;3694;0.532;19;471
Cancer du poumon actif;1;49;Bellevigne-les-Châteaux;3482;0.532;18;472
Cancer du poumon actif;1;49;Rives-du-Loir-en-Anjou;5651;0.532;30;473
Cancer du poumon actif;1;49;Saint-Lambert-des-Levées;3392;0.532;18;474
Cancer du poumon actif;1;16;Brie;4233;0.439;18;475
Cancer du poumon actif;1;16;Fléac;3818;0.439;16;476
Cancer du poumon actif;1;16;L'Isle-d'Espagnac;5626;0.439;24;477
Cancer du poumon actif;1;16;Saint-Yrieix-sur-Charente;7381;0.439;32;478
Cancer du poumon actif;1;16;Cognac;18670;0.439;81;479
Cancer du poumon actif;1;16;Angoulême;41603;0.439;182;480
Cancer du poumon actif;1;16;Confolens;2604;0.439;11;481
Cancer du poumon actif;1;16;Jarnac;4434;0.439;19;482
Cancer du poumon actif;1;16;Barbezieux-Saint-Hilaire;4714;0.439;20;483
Cancer du poumon actif;1;16;Champniers;5149;0.439;22;484
Cancer du poumon actif;1;16;La Couronne;7764;0.439;34;485
Cancer du poumon actif;1;16;La Rochefoucauld;2911;0.439;12;486
Cancer du poumon actif;1;16;Ruffec;3372;0.439;14;487
Cancer du poumon actif;1;16;Chasseneuil-sur-Bonnieure;3083;0.439;13;488
Cancer du poumon actif;1;16;Châteaubernard;3746;0.439;16;489
Cancer du poumon actif;1;16;Ruelle-sur-Touvre;7305;0.439;32;490
Cancer du poumon actif;1;16;Magnac-sur-Touvre;3223;0.439;14;491
Cancer du poumon actif;1;16;Châteauneuf-sur-Charente;3537;0.439;15;492
Cancer du poumon actif;1;16;Soyaux;9761;0.439;42;493
Cancer du poumon actif;1;16;Roullet-Saint-Estèphe;4277;0.439;18;494
Cancer du poumon actif;1;16;Saint-Michel;3218;0.439;14;495
Cancer du poumon actif;1;16;Gond-Pontouvre;6119;0.439;26;496
Cancer du poumon actif;1;16;Montmoreau;2564;0.439;11;497
Cancer du poumon actif;1;16;Confolens;2712;0.439;11;498
Cancer du poumon actif;1;16;Rouillac;2964;0.439;13;499
Cancer du poumon actif;1;16;La Rochefoucauld-en-Angoumois;3977;0.439;17;500
Cancer du poumon actif;1;16;Terres-de-Haute-Charente;3900;0.439;17;501
Cancer du poumon actif;1;16;Barbezieux;4851;0.439;21;502
Cancer du poumon actif;1;17;Marennes;5637;0.571;32;503
Cancer du poumon actif;1;17;Saujon;7180;0.571;40;504
Cancer du poumon actif;1;17;Saint-Georges-des-Coteaux;2741;0.571;15;505
Cancer du poumon actif;1;17;Marans;4505;0.571;25;506
Cancer du poumon actif;1;17;La Jarrie;3336;0.571;19;507
Cancer du poumon actif;1;17;Saint-Pierre-d'Oléron;6634;0.571;37;508
Cancer du poumon actif;1;17;Pons;4203;0.571;23;509
Cancer du poumon actif;1;17;Fouras;3934;0.571;22;510
Cancer du poumon actif;1;17;Montendre;3226;0.571;18;511
Cancer du poumon actif;1;17;Soubise;3047;0.571;17;512
Cancer du poumon actif;1;17;La Flotte;2785;0.571;15;513
Cancer du poumon actif;1;17;Surgères;6786;0.571;38;514
Cancer du poumon actif;1;17;Saint-Georges-de-Didonne;5342;0.571;30;515
Cancer du poumon actif;1;17;Dolus-d'Oléron;3144;0.571;17;516
Cancer du poumon actif;1;17;Sainte-Marie-de-Ré;3363;0.571;19;517
Cancer du poumon actif;1;17;Meschers-sur-Gironde;3123;0.571;17;518
Cancer du poumon actif;1;17;Vaux-sur-Mer;3926;0.571;22;519
Cancer du poumon actif;1;17;Nieul-sur-Mer;5859;0.571;33;520
Cancer du poumon actif;1;17;Bourcefranc-le-Chapus;3506;0.571;20;521
Cancer du poumon actif;1;17;L'Houmeau;2865;0.571;16;522
Cancer du poumon actif;1;17;Saint-Xandre;5091;0.571;29;523
Cancer du poumon actif;1;17;Marsilly;3130;0.571;17;524
Cancer du poumon actif;1;17;Saint-Jean-de-Liversay;2975;0.571;16;525
Cancer du poumon actif;1;17;Dompierre-sur-Mer;5638;0.571;32;526
Cancer du poumon actif;1;17;Sainte-Soulle;4846;0.571;27;527
Cancer du poumon actif;1;17;Angoulins;4050;0.571;23;528
Cancer du poumon actif;1;17;Châtelaillon-Plage;5900;0.571;33;529
Cancer du poumon actif;1;17;Aytré;9247;0.571;52;530
Cancer du poumon actif;1;17;Arvert;3566;0.571;20;531
Cancer du poumon actif;1;17;Royan;18419;0.571;105;532
Cancer du poumon actif;1;17;La Rochelle;77205;0.571;440;533
Cancer du poumon actif;1;17;Périgny;8684;0.571;49;534
Cancer du poumon actif;1;17;Saintes;25287;0.571;144;535
Cancer du poumon actif;1;17;Rochefort;23584;0.571;134;536
Cancer du poumon actif;1;17;Jonzac;3519;0.571;20;537
Cancer du poumon actif;1;17;Échillais;3547;0.571;20;538
Cancer du poumon actif;1;17;Saint-Jean-d'Angély;6796;0.571;38;539
Cancer du poumon actif;1;17;Tonnay-Charente;8097;0.571;46;540
Cancer du poumon actif;1;17;Médis;2992;0.571;17;541
Cancer du poumon actif;1;17;Saint-Georges-d'Oléron;3742;0.571;21;542
Cancer du poumon actif;1;17;Aigrefeuille-d'Aunis;4143;0.571;23;543
Cancer du poumon actif;1;17;Le Château-d'Oléron;4270;0.571;24;544
Cancer du poumon actif;1;17;Saint-Agnant;2700;0.571;15;545
Cancer du poumon actif;1;17;La Jarne;2541;0.571;14;546
Cancer du poumon actif;1;17;La Tremblade;4322;0.571;24;547
Cancer du poumon actif;1;17;Lagord;7098;0.571;40;548
Cancer du poumon actif;1;17;Gémozac;2906;0.571;16;549
Cancer du poumon actif;1;17;Étaules;2618;0.571;14;550
Cancer du poumon actif;1;17;Chaniers;3587;0.571;20;551
Cancer du poumon actif;1;17;Breuillet;3010;0.571;17;552
Cancer du poumon actif;1;17;Puilboreau;6556;0.571;37;553
Cancer du poumon actif;1;17;Saint-Sulpice-de-Royan;3309;0.571;18;554
Cancer du poumon actif;1;17;Saint-Palais-sur-Mer;3907;0.571;22;555
Cancer du poumon actif;1;17;Marennes-Hiers-Brouage;6234;0.571;35;556
Cancer du poumon actif;1;23;Guéret;12734;0.485;61;557
Cancer du poumon actif;1;23;La Souterraine;4982;0.485;24;558
Cancer du poumon actif;1;23;Aubusson;3248;0.485;15;559
Cancer du poumon actif;1;24;La Roche-Chalais;3022;0.673;20;560
Cancer du poumon actif;1;24;Prigonrieux;4143;0.673;27;561
Cancer du poumon actif;1;24;Nontron;3055;0.673;20;562
Cancer du poumon actif;1;24;Coulounieix-Chamiers;7387;0.673;49;563
Cancer du poumon actif;1;24;Eymet;2564;0.673;17;564
Cancer du poumon actif;1;24;Saint-Astier;5352;0.673;36;565
Cancer du poumon actif;1;24;Chancelade;4378;0.673;29;566
Cancer du poumon actif;1;24;Boulazac;7170;0.673;48;567
Cancer du poumon actif;1;24;Neuvic;3611;0.673;24;568
Cancer du poumon actif;1;24;Champcevinel;2965;0.673;19;569
Cancer du poumon actif;1;24;Sarlat-la-Canéda;8816;0.673;59;570
Cancer du poumon actif;1;24;Périgueux;29896;0.673;201;571
Cancer du poumon actif;1;24;Montpon-Ménestérol;5704;0.673;38;572
Cancer du poumon actif;1;24;Bergerac;26693;0.673;179;573
Cancer du poumon actif;1;24;Notre-Dame-de-Sanilhac;3185;0.673;21;574
Cancer du poumon actif;1;24;Marsac-sur-l'Isle;3142;0.673;21;575
Cancer du poumon actif;1;24;Ribérac;3844;0.673;25;576
Cancer du poumon actif;1;24;Le Bugue;2588;0.673;17;577
Cancer du poumon actif;1;24;Mussidan;2762;0.673;18;578
Cancer du poumon actif;1;24;Montignac-Lascaux;2753;0.673;18;579
Cancer du poumon actif;1;24;Terrasson-Lavilledieu;6266;0.673;42;580
Cancer du poumon actif;1;24;Thiviers;2871;0.673;19;581
Cancer du poumon actif;1;24;Lamonzie-Saint-Martin;2609;0.673;17;582
Cancer du poumon actif;1;24;Lalinde;2770;0.673;18;583
Cancer du poumon actif;1;24;La Force;2653;0.673;17;584
Cancer du poumon actif;1;24;Trélissac;7006;0.673;47;585
Cancer du poumon actif;1;24;Bassillac et Auberoche;4410;0.673;29;586
Cancer du poumon actif;1;24;Sanilhac;4604;0.673;30;587
Cancer du poumon actif;1;24;Boulazac Isle Manoire;10737;0.673;72;588
Cancer du poumon actif;1;24;Brantôme en Périgord;3670;0.673;24;589
Cancer du poumon actif;1;86;Montamisé;3677;0.468;17;590
Cancer du poumon actif;1;86;Jaunay-Marigny;7600;0.468;35;591
Cancer du poumon actif;1;86;Beaumont Saint-Cyr;2958;0.468;13;592
Cancer du poumon actif;1;86;Saint-Martin-la-Pallu;5578;0.468;26;593
Cancer du poumon actif;1;86;Migné-Auxances;6154;0.468;28;594
Cancer du poumon actif;1;86;Smarves;2892;0.468;13;595
Cancer du poumon actif;1;86;Dangé-Saint-Romain;2969;0.468;13;596
Cancer du poumon actif;1;86;Dissay;3255;0.468;15;597
Cancer du poumon actif;1;86;Buxerolles;10060;0.468;47;598
Cancer du poumon actif;1;86;Cissé;2835;0.468;13;599
Cancer du poumon actif;1;86;Poitiers;89212;0.468;417;600
Cancer du poumon actif;1;86;Châtellerault;31487;0.468;147;601
Cancer du poumon actif;1;86;Montmorillon;5940;0.468;27;602
Cancer du poumon actif;1;86;Vouneuil-sous-Biard;6060;0.468;28;603
Cancer du poumon actif;1;86;Lusignan;2659;0.468;12;604
Cancer du poumon actif;1;86;Nouaillé-Maupertuis;2847;0.468;13;605
Cancer du poumon actif;1;86;Chauvigny;7062;0.468;33;606
Cancer du poumon actif;1;86;Iteuil;2966;0.468;13;607
Cancer du poumon actif;1;86;Neuville-de-Poitou;5359;0.468;25;608
Cancer du poumon actif;1;86;Vendeuvre-du-Poitou;3214;0.468;15;609
Cancer du poumon actif;1;86;Civray;2596;0.468;12;610
Cancer du poumon actif;1;86;Vouillé;3683;0.468;17;611
Cancer du poumon actif;1;86;Naintré;5941;0.468;27;612
Cancer du poumon actif;1;86;Loudun;6712;0.468;31;613
Cancer du poumon actif;1;86;Chasseneuil-du-Poitou;4692;0.468;21;614
Cancer du poumon actif;1;86;Thuré;2858;0.468;13;615
Cancer du poumon actif;1;86;Mignaloux-Beauvoir;5026;0.468;23;616
Cancer du poumon actif;1;86;Jaunay-Clan;6278;0.468;29;617
Cancer du poumon actif;1;86;Nieuil-l'Espoir;2757;0.468;12;618
Cancer du poumon actif;1;86;Fontaine-le-Comte;3934;0.468;18;619
Cancer du poumon actif;1;86;Saint-Benoît;7267;0.468;34;620
Cancer du poumon actif;1;86;Ligugé;3374;0.468;15;621
Cancer du poumon actif;1;86;Saint-Georges-lès-Baillargeaux;4233;0.468;19;622
Cancer du poumon actif;1;86;Saint-Julien-l'Ars;2779;0.468;13;623
Cancer du poumon actif;1;86;Valdivienne;2749;0.468;12;624
Cancer du poumon actif;1;86;Vivonne;4409;0.468;20;625
Cancer du poumon actif;1;86;Boivre-la-Vallée;3073;0.468;14;626
Cancer du poumon actif;1;86;Valence-en-Poitou;4455;0.468;20;627
Cancer du poumon actif;1;86;Saint Martin la Pallu;5205;0.468;24;628
Cancer du poumon actif;1;9;La Tour-du-Crieu;3218;0.469;15;629
Cancer du poumon actif;1;9;Varilhes;3495;0.469;16;630
Cancer du poumon actif;1;9;Foix;9493;0.469;44;631
Cancer du poumon actif;1;9;Pamiers;15659;0.469;73;632
Cancer du poumon actif;1;9;Saint-Girons;6418;0.469;30;633
Cancer du poumon actif;1;9;Lavelanet;6031;0.469;28;634
Cancer du poumon actif;1;9;Mirepoix;3102;0.469;14;635
Cancer du poumon actif;1;9;Saint-Jean-du-Falga;2859;0.469;13;636
Cancer du poumon actif;1;9;Mazères;3873;0.469;18;637
Cancer du poumon actif;1;9;Tarascon-sur-Ariège;3024;0.469;14;638
Cancer du poumon actif;1;9;Saverdun;4828;0.469;22;639
Cancer du poumon actif;1;30;Bouillargues;6272;0.478;29;640
Cancer du poumon actif;1;30;Saint-Laurent-des-Arbres;3000;0.478;14;641
Cancer du poumon actif;1;30;Générac;4071;0.478;19;642
Cancer du poumon actif;1;30;Bagard;2556;0.478;12;643
Cancer du poumon actif;1;30;Sommières;5050;0.478;24;644
Cancer du poumon actif;1;30;Saint-Christol-lez-Alès;7055;0.478;33;645
Cancer du poumon actif;1;30;Aubais;2895;0.478;13;646
Cancer du poumon actif;1;30;Saint-Julien-les-Rosiers;3401;0.478;16;647
Cancer du poumon actif;1;30;Saint-Hippolyte-du-Fort;3804;0.478;18;648
Cancer du poumon actif;1;30;Caveirac;4308;0.478;20;649
Cancer du poumon actif;1;30;Saint-Laurent-d'Aigouze;3536;0.478;16;650
Cancer du poumon actif;1;30;Saint-Hilaire-de-Brethmas;4503;0.478;21;651
Cancer du poumon actif;1;30;Milhaud;5721;0.478;27;652
Cancer du poumon actif;1;30;Saint-Martin-de-Valgalgues;4497;0.478;21;653
Cancer du poumon actif;1;30;Vauvert;11492;0.478;54;654
Cancer du poumon actif;1;30;Boisset-et-Gaujac;2552;0.478;12;655
Cancer du poumon actif;1;30;Rousson;4251;0.478;20;656
Cancer du poumon actif;1;30;Villeneuve-lès-Avignon;12216;0.478;58;657
Cancer du poumon actif;1;30;Vergèze;5308;0.478;25;658
Cancer du poumon actif;1;30;Caissargues;4150;0.478;19;659
Cancer du poumon actif;1;30;Bellegarde;7353;0.478;35;660
Cancer du poumon actif;1;30;Aramon;4219;0.478;20;661
Cancer du poumon actif;1;30;Bessèges;2835;0.478;13;662
Cancer du poumon actif;1;30;Poulx;4131;0.478;19;663
Cancer du poumon actif;1;30;Rochefort-du-Gard;7629;0.478;36;664
Cancer du poumon actif;1;30;Salindres;3571;0.478;17;665
Cancer du poumon actif;1;30;Bagnols-sur-Cèze;18091;0.478;86;666
Cancer du poumon actif;1;30;Beauvoisin;5104;0.478;24;667
Cancer du poumon actif;1;30;Roquemaure;5545;0.478;26;668
Cancer du poumon actif;1;30;Le Grau-du-Roi;8419;0.478;40;669
Cancer du poumon actif;1;30;Saint-Ambroix;3351;0.478;16;670
Cancer du poumon actif;1;30;Redessan;4097;0.478;19;671
Cancer du poumon actif;1;30;Jonquières-Saint-Vincent;3850;0.478;18;672
Cancer du poumon actif;1;30;Les Salles-du-Gardon;2600;0.478;12;673
Cancer du poumon actif;1;30;Saint-Quentin-la-Poterie;3064;0.478;14;674
Cancer du poumon actif;1;30;Calvisson;5898;0.478;28;675
Cancer du poumon actif;1;30;Nîmes;148561;0.478;710;676
Cancer du poumon actif;1;30;Aigues-Vives;3338;0.478;15;677
Cancer du poumon actif;1;30;Gallargues-le-Montueux;3632;0.478;17;678
Cancer du poumon actif;1;30;Garons;4940;0.478;23;679
Cancer du poumon actif;1;30;Alès;41837;0.478;199;680
Cancer du poumon actif;1;30;Aigues-Mortes;8560;0.478;40;681
Cancer du poumon actif;1;30;Le Vigan;3772;0.478;18;682
Cancer du poumon actif;1;30;Beaucaire;15906;0.478;76;683
Cancer du poumon actif;1;30;Uzès;8387;0.478;40;684
Cancer du poumon actif;1;30;Quissac;3299;0.478;15;685
Cancer du poumon actif;1;30;La Grand-Combe;4998;0.478;23;686
Cancer du poumon actif;1;30;Anduze;3327;0.478;15;687
Cancer du poumon actif;1;30;Laudun-l'Ardoise;6331;0.478;30;688
Cancer du poumon actif;1;30;Saint-Gilles;13931;0.478;66;689
Cancer du poumon actif;1;30;Pont-Saint-Esprit;10369;0.478;49;690
Cancer du poumon actif;1;30;Aimargues;5717;0.478;27;691
Cancer du poumon actif;1;30;Uchaud;4424;0.478;21;692
Cancer du poumon actif;1;30;Manduel;6943;0.478;33;693
Cancer du poumon actif;1;30;Saint-Privat-des-Vieux;5275;0.478;25;694
Cancer du poumon actif;1;30;Marguerittes;8656;0.478;41;695
Cancer du poumon actif;1;30;Meynes;2503;0.478;11;696
Cancer du poumon actif;1;30;Fourques;2796;0.478;13;697
Cancer du poumon actif;1;30;Saint-Geniès-de-Malgoirès;3052;0.478;14;698
Cancer du poumon actif;1;30;Bernis;3421;0.478;16;699
Cancer du poumon actif;1;30;Rodilhan;2851;0.478;13;700
Cancer du poumon actif;1;30;Les Angles;8476;0.478;40;701
Cancer du poumon actif;1;30;Clarensac;4209;0.478;20;702
Cancer du poumon actif;1;30;Montfrin;3163;0.478;15;703
Cancer du poumon actif;1;30;Pujaut;3921;0.478;18;704
Cancer du poumon actif;1;32;Vic-Fezensac;3546;0.534;18;705
Cancer du poumon actif;1;32;Eauze;3975;0.534;21;706
Cancer du poumon actif;1;32;L'Isle-Jourdain;9072;0.534;48;707
Cancer du poumon actif;1;32;Auch;22173;0.534;118;708
Cancer du poumon actif;1;32;Condom;6493;0.534;34;709
Cancer du poumon actif;1;32;Gimont;3016;0.534;16;710
Cancer du poumon actif;1;32;Pavie;2501;0.534;13;711
Cancer du poumon actif;1;32;Lectoure;3672;0.534;19;712
Cancer du poumon actif;1;32;Fleurance;5924;0.534;31;713
Cancer du poumon actif;1;32;Mirande;3450;0.534;18;714
Cancer du poumon actif;1;34;Montpellier;299096;0.596;1782;715
Cancer du poumon actif;1;34;Sussargues;2802;0.596;16;716
Cancer du poumon actif;1;34;Béziers;78308;0.596;466;717
Cancer du poumon actif;1;34;Saint-Gély-du-Fesc;10197;0.596;60;718
Cancer du poumon actif;1;34;Paulhan;4016;0.596;23;719
Cancer du poumon actif;1;34;Saint-Brès;3209;0.596;19;720
Cancer du poumon actif;1;34;Gigean;6507;0.596;38;721
Cancer du poumon actif;1;34;Saint-Mathieu-de-Tréviers;4883;0.596;29;722
Cancer du poumon actif;1;34;Saint-Aunès;3786;0.596;22;723
Cancer du poumon actif;1;34;Castries;6294;0.596;37;724
Cancer du poumon actif;1;34;Montferrier-sur-Lez;3960;0.596;23;725
Cancer du poumon actif;1;34;Sète;43858;0.596;261;726
Cancer du poumon actif;1;34;Agde;29600;0.596;176;727
Cancer du poumon actif;1;34;Saint-Jean-de-Védas;11086;0.596;66;728
Cancer du poumon actif;1;34;Lavérune;3328;0.596;19;729
Cancer du poumon actif;1;34;Lattes;17453;0.596;104;730
Cancer du poumon actif;1;34;Caux;2538;0.596;15;731
Cancer du poumon actif;1;34;Cournonterral;6423;0.596;38;732
Cancer du poumon actif;1;34;Saint-Just;3278;0.596;19;733
Cancer du poumon actif;1;34;Prades-le-Lez;5908;0.596;35;734
Cancer du poumon actif;1;34;Jacou;6808;0.596;40;735
Cancer du poumon actif;1;34;Lodève;7477;0.596;44;736
Cancer du poumon actif;1;34;Montarnaud;4052;0.596;24;737
Cancer du poumon actif;1;34;Saint-Georges-d'Orques;5552;0.596;33;738
Cancer du poumon actif;1;34;Lunel-Viel;4367;0.596;26;739
Cancer du poumon actif;1;34;Frontignan;23028;0.596;137;740
Cancer du poumon actif;1;34;Clermont-l'Hérault;9029;0.596;53;741
Cancer du poumon actif;1;34;Murviel-lès-Béziers;3105;0.596;18;742
Cancer du poumon actif;1;34;Maraussan;4628;0.596;27;743
Cancer du poumon actif;1;34;Vendres;2723;0.596;16;744
Cancer du poumon actif;1;34;Juvignac;11344;0.596;67;745
Cancer du poumon actif;1;34;Bessan;5162;0.596;30;746
